Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Traffic_per_Area,AvgSpeed_per_Area,Traffic_per_Weather,Traffic_per_Month,Traffic_per_Day,WeekOfYear,Quarter,Traffic_per_Capacity,Congestion_Impact,Incident_Rate,Pedestrian_Ratio,PublicTransport_Effect,Parking_Load,Env_Impact_per_Traffic,Traffic_std_per_Area,Traffic_cv_per_Area
26128,45.73841827951602,1.5,94.776616837203,100.0,1,102.256,16.878564406932423,79.16367684196916,97.31484602192208,102,52985940,37.53518869277331,29166.666789531882,29741.802145411202,29530.3576,22,2,261.28,24763.2344472244,3.827311696264544e-05,0.0039038579301898346,1547.9989512181864,0.003724542483998855,0.003913655848132272,11896.453957688826,0.00022452095702536987
55499,31.773922271983537,1.5,100.0,100.0,2,160.998,23.29521670383005,68.78750501717927,97.49830440453688,88,52985940,37.53518869277331,29166.666789531882,29741.802145411202,29530.3576,22,2,554.99,55499.0,3.6036685345681904e-05,0.0015856141552100039,2382.420421565566,0.001756757858781904,0.0029009171336420473,11896.453957688826,0.00022452095702536987
24390,62.59022015203721,1.2720968338067722,79.32625655487502,100.0,3,98.78,76.96445094343291,61.01018246764624,66.63426486878203,93,13895755,43.447576407426816,29166.666789531882,29741.802145411202,29530.3576,22,2,243.9,19347.673973734018,0.0001230012300123001,0.0038130381303813038,316.89955168946875,0.0027320321799418623,0.004050020500205002,7085.2678637526205,0.0005098872183449276
47439,48.77209807148872,1.5,100.0,100.0,3,144.878,46.82635864486328,87.03418950508579,86.34410281592986,96,55529148,38.64434142589853,29053.46064814815,29741.802145411202,28842.780526735834,22,2,474.39,47439.0,6.323910706380825e-05,0.002023651426041864,1013.08325850795,0.0018201079874350188,0.0030539851177301372,11269.607702679385,0.00020294940780793872
22317,62.41922531893938,1.009688935367255,71.32723741294568,100.0,3,94.634,25.35776973945032,81.04174499563823,50.55231800283242,99,55529148,38.64434142589853,29558.70374848851,29741.802145411202,28842.780526735834,22,2,223.17,15918.099573447087,0.00013442667025137788,0.00443608011829547,880.0852846802356,0.002265193260869849,0.004240444504189631,11269.607702679385,0.00020294940780793872
8718,31.645347065518813,1.0289493372070018,21.21284843666928,45.06035024567088,1,67.436,44.27711458615933,97.82845459934634,97.27717810879848,192,20060010,42.14086635244192,29166.666789531882,29741.802145411202,28842.780526735834,22,2,193.47386233061007,1849.3361267088278,0.00011470520761642578,0.02202339986235375,196.8962991713371,0.01115819891130976,0.00773526038082129,7826.446573022493,0.0003901516785396664
23954,60.7861539047863,1.318252045718923,75.0674733328066,100.0,3,97.908,53.69137191355127,65.30291469078122,69.51484411886051,89,20060010,42.14086635244192,29166.666789531882,29741.802145411202,28842.780526735834,22,2,239.54,17981.662562140493,0.0001252400434165484,0.003715454621357602,446.1424461004358,0.0029020140318468945,0.004087334056942473,7826.446573022493,0.0003901516785396664
42799,27.744816955580845,1.5,100.0,100.0,2,135.598,74.95665784759424,86.91609440661594,90.1338427318785,101,55695194,36.06262878769047,29166.666789531882,29741.802145411202,28842.780526735834,22,2,427.99,42799.0,4.673006378653707e-05,0.002359868221220122,570.9833019372494,0.0021059801100931914,0.003168251594663427,14130.779260460964,0.0002537163127658908
17304,42.875193648130114,1.2492477952378738,53.89740234434946,85.92880233134863,0,84.608,55.38354241067666,78.80479064265876,98.17293310189736,96,9023348,43.66178943202065,29166.666789531882,29741.802145411202,28842.780526735834,22,2,201.37601747635597,9326.40650166623,0.0,0.005547850208044383,312.43938626548004,0.005673424243059256,0.004889505316689783,6218.876407232386,0.0006891983338371063
41081,25.14053527036088,1.5,100.0,100.0,1,132.162,26.59440307683764,91.16877133489196,80.29931351325286,91,52985940,37.53518869277331,29053.46064814815,29741.802145411202,28842.780526735834,22,2,410.81,41081.0,2.4342153306881528e-05,0.002215135950926219,1544.7235225136315,0.0019546581999769445,0.0032171076653440766,11896.453957688826,0.00022452095702536987
34505,58.39996321932448,1.5,100.0,100.0,1,119.01,53.10136834375016,94.82494253645253,72.89508927390689,107,52985940,37.53518869277331,29166.666789531882,29741.802145411202,28842.780526735834,22,2,345.05,34505.0,2.8981307056948267e-05,0.003100999855093465,649.7949313967371,0.0021125949651907517,0.0034490653528474135,11896.453957688826,0.00022452095702536987
17251,39.19022985925354,1.041405307606673,57.77121476503428,81.95204682706735,0,84.50200000000001,40.793731073855,78.95659001608087,78.26992425734822,106,28857360,39.789691994777506,29166.666789531882,29741.802145411202,28842.780526735834,22,2,210.50114875596117,9966.112259116064,0.0,0.006144571329198307,422.8836035803622,0.004537123891794575,0.004898382702452032,8597.54520303272,0.0002979324928902963
9181,52.27179315803558,1.3756849973159833,30.33140843527556,45.36825752442202,1,68.362,52.51163286637,97.4058682500148,71.11296304935385,214,25206571,40.14985524240038,29053.46064814815,29741.802145411202,28842.780526735834,22,2,202.36615865305848,2784.726608442649,0.00010892059688487092,0.023309007733362377,174.83745027246684,0.007745666381587393,0.007446029844243546,9711.263364053892,0.0003852671338776659
27999,27.928194609400467,1.5,89.43524858034829,100.0,4,105.998,17.032634805595045,82.17567913467661,66.39004843210549,91,25206571,40.14985524240038,29558.70374848851,29741.802145411202,28842.780526735834,22,2,279.99,25040.975250011714,0.00014286224508018144,0.0032501160755741276,1643.8443211852707,0.0023711578424981425,0.003785778063502268,9711.263364053892,0.0003852671338776659
51835,21.43175849446763,1.5,100.0,100.0,3,153.67000000000002,79.00373240773693,92.00073925793669,93.44045358157248,106,55529148,38.64434142589853,29166.666789531882,29741.802145411202,29062.98372093023,22,2,518.35,51835.0,5.787595254171891e-05,0.002044950323140735,656.1082422344357,0.0018026517523212595,0.002964599209028649,11269.607702679385,0.00020294940780793872
20001,60.58626516962815,1.2606663982750228,66.34586466109027,100.0,1,90.00200000000001,33.060301639584075,77.47262346282555,98.1029224013819,96,55529148,38.64434142589853,29558.70374848851,29741.802145411202,29062.98372093023,22,2,200.01,13269.836390864664,4.999750012499375e-05,0.0047997600119994,604.9854057003586,0.004904900875025344,0.004499875006249688,11269.607702679385,0.00020294940780793872
45446,31.63679628170479,1.5,100.0,100.0,2,140.892,55.75942733611974,61.33315179905024,70.70335832884182,110,55695194,36.06262878769047,29558.70374848851,29741.802145411202,29062.98372093023,22,2,454.46,45446.0,4.400827355542842e-05,0.002420455045548563,815.0370649621266,0.0015557663673115745,0.0031002068388857103,14130.779260460964,0.0002537163127658908
63572,36.4765184053745,1.5,100.0,100.0,1,177.144,75.38104241071179,65.49837756341506,51.99631255555753,79,55695194,36.06262878769047,29558.70374848851,29741.802145411202,29062.98372093023,22,2,635.72,63572.0,1.5730195683634305e-05,0.00124268545900711,843.3420123541075,0.0008179121713263312,0.002786509784181715,14130.779260460964,0.0002537163127658908
22687,41.47954644628316,1.1118451593701753,69.97395680922068,100.0,0,95.374,51.941541135701655,78.8610194180832,66.8447282589529,96,9023348,43.66178943202065,30163.217289719625,29741.802145411202,29062.98372093023,22,2,226.87,15874.991581307897,0.0,0.00423149821483669,436.77949294435257,0.00294638904478128,0.004203905320227443,6218.876407232386,0.0006891983338371063
12131,61.73719767482647,1.2220812355657158,35.502084580016074,56.00983405145698,2,74.262,65.09392670920131,89.64610693142635,58.91875009680452,197,52985940,37.53518869277331,29183.31803962461,29741.802145411202,29062.98372093023,22,2,216.58696558277765,4306.75788040175,0.000164866870002473,0.01623938669524359,186.36147200327414,0.004856874956459032,0.006121671750061825,11896.453957688826,0.00022452095702536987
41231,41.80302892060476,1.5,100.0,100.0,2,132.462,66.30509579354327,63.572780847350494,92.97466449444892,94,52985940,37.53518869277331,29166.666789531882,29741.802145411202,29062.98372093023,22,2,412.31,41231.0,4.850719119109408e-05,0.0022798379859814218,621.8375753257721,0.00225496991328003,0.0032126797797773516,11896.453957688826,0.00022452095702536987
18317,56.92769001647097,1.1737134072880606,64.90841946009931,91.10762762523608,0,86.634,71.61205264485295,77.13581395702634,53.70022878497512,101,28857360,39.789691994777506,29166.666789531882,29741.802145411202,29062.98372093023,22,2,201.04793064468225,11889.275192506391,0.0,0.005514003384833761,255.7809659616916,0.0029317152800663383,0.004729704645957307,8597.54520303272,0.0002979324928902963
42237,20.0,1.5,100.0,100.0,0,134.474,13.212570751253446,92.43443878075166,71.71340805318356,95,25206571,40.14985524240038,29183.31803962461,29741.802145411202,29062.98372093023,22,2,422.37,42237.0,0.0,0.002249212775528565,3196.7283880764135,0.001697881195472774,0.003183796197646613,9711.263364053892,0.0003852671338776659
21042,59.19346232227513,1.3205766778678023,70.64317917555834,100.0,1,92.084,70.19271021819156,62.45791664177035,60.92630003773816,115,13895755,43.447576407426816,29558.70374848851,29741.802145411202,29062.98372093023,22,2,210.42,14864.737762120987,4.7523999619808e-05,0.005465259956277921,299.77471926346317,0.0028954614598297765,0.0043761999809904,7085.2678637526205,0.0005098872183449276
27483,42.84825368548493,1.5,95.21545237931603,100.0,3,104.966,55.84137171819695,83.47782259653806,57.79194924020592,91,55529148,38.64434142589853,29053.46064814815,29741.802145411202,29105.27751572327,22,2,274.83,26168.062777407427,0.00010915838882218098,0.0033111377942728233,492.161978733129,0.0021028253553180484,0.003819306480369683,11269.607702679385,0.00020294940780793872
23498,58.97918914591765,1.129586773132216,83.10875739084081,100.0,1,96.996,32.30109139702195,72.77267401666943,66.48765461438828,100,55529148,38.64434142589853,29166.666789531882,29741.802145411202,29105.27751572327,22,2,234.98,19528.89581169977,4.2556813345816665e-05,0.004255681334581667,727.4676793789833,0.002829502707225648,0.004127840667290833,11269.607702679385,0.00020294940780793872
29380,29.83793868643536,1.5,89.24260775937374,100.0,1,108.76,67.48611488684855,64.75264989060588,83.4957009398218,104,55695194,36.06262878769047,29166.666789531882,29741.802145411202,29105.27751572327,22,2,293.8,26219.478159704006,3.4036759700476515e-05,0.0035398230088495575,435.3488128522489,0.0028419231089115656,0.003701837985023826,14130.779260460964,0.0002537163127658908
45175,35.8543868521991,1.5,100.0,100.0,2,140.35,68.63096561845455,71.18553312206907,52.6816770512224,87,55695194,36.06262878769047,29558.70374848851,29741.802145411202,29105.27751572327,22,2,451.75,45175.0,4.427227448810182e-05,0.0019258439402324295,658.230575556009,0.0011661688334526266,0.0031068068622025456,14130.779260460964,0.0002537163127658908
36525,43.61927553596736,1.5,100.0,100.0,0,123.05,30.817844121040647,78.95531493376951,55.40346476405719,87,52985940,37.53518869277331,29183.31803962461,29741.802145411202,29105.27751572327,22,2,365.25,36525.0,0.0,0.0023819301848049283,1185.1899781355191,0.001516864196141196,0.0033689253935660505,11896.453957688826,0.00022452095702536987
23356,40.42253803011028,1.058624801125746,83.69126236656949,100.0,2,96.712,45.7215084947858,77.76066521690723,71.19367530453484,83,28857360,39.789691994777506,29166.666789531882,29741.802145411202,29105.27751572327,22,2,233.56,19546.93123833597,8.563110121596163e-05,0.003553690700462408,510.8317894337099,0.0030481964079694655,0.004140777530399041,8597.54520303272,0.0002979324928902963
35756,46.76637548616744,1.5,100.0,100.0,0,121.512,71.77451891934027,86.83453418190459,93.76308038289989,84,28857360,39.789691994777506,29166.666789531882,29741.802145411202,29105.27751572327,22,2,357.56,35756.0,0.0,0.0023492560689115116,498.1712248072656,0.0026223034003495884,0.0033983667076854236,8597.54520303272,0.0002979324928902963
36512,40.40868445211916,1.5,100.0,100.0,2,123.024,58.04107880205364,79.48767101153773,89.54826994343495,110,25206571,40.14985524240038,29166.666789531882,29741.802145411202,29105.27751572327,22,2,365.12,36512.0,5.477651183172656e-05,0.0030127081507449606,629.0716980730571,0.0024525709340336038,0.003369412795793164,9711.263364053892,0.0003852671338776659
22044,32.92544318563195,1.1695498973737857,76.58814246429174,100.0,0,94.088,36.12950281009037,94.22518464636303,74.9175755425942,93,55529148,38.64434142589853,29558.70374848851,29741.802145411202,29510.237654320987,23,2,220.44,16883.090124828468,0.0,0.004218835057158411,610.1384820010165,0.0033985472483484937,0.0042681908909453815,11269.607702679385,0.00020294940780793872
36454,49.01069355627171,1.5,100.0,100.0,1,122.908,39.21907767285115,73.42344840752736,67.52044724090192,84,55529148,38.64434142589853,29166.666789531882,29741.802145411202,29510.237654320987,23,2,364.54,36454.0,2.743183189773413e-05,0.002304273879409667,929.4966165212693,0.0018522095583722476,0.0033715915948867065,11269.607702679385,0.00020294940780793872
27073,28.28502486052514,1.5,81.24586197974965,100.0,2,104.146,19.72707850684628,70.88796557106262,58.39110470614621,87,20060010,42.14086635244192,29166.666789531882,29741.802145411202,29510.237654320987,23,2,270.73,21995.69221377762,7.38743397480885e-05,0.00321353377904185,1372.3775667341881,0.002156802153664027,0.0038468584937022127,7826.446573022493,0.0003901516785396664
42418,24.130863050832875,1.5,100.0,100.0,2,134.836,72.82228963989853,63.1778272119558,67.44546134779365,103,55695194,36.06262878769047,29166.666789531882,29741.802145411202,29510.237654320987,23,2,424.18,42418.0,4.714979489839219e-05,0.002428214437267198,582.4864915639737,0.0015900198346879544,0.003178744872459805,14130.779260460964,0.0002537163127658908
26845,35.92716902438869,1.5,83.00505250166856,100.0,0,103.69,71.82375127619085,86.96637688798535,68.5127391961215,90,9023348,43.66178943202065,29558.70374848851,29741.802145411202,29510.237654320987,23,2,268.45,22282.706344072925,0.0,0.0033525796237660645,373.7621542039807,0.0025521601488590613,0.0038625442354255912,6218.876407232386,0.0006891983338371063
12789,52.69536914494699,1.1393550044460854,36.71799237751879,67.91922571228345,0,75.578,54.56710076009686,95.23060046432413,51.74568073016087,215,52985940,37.53518869277331,29558.70374848851,29741.802145411202,29510.237654320987,23,2,188.29719959082308,4695.864045160878,0.0,0.01681132223004144,234.3719901159231,0.0040461084314771184,0.0059096098209398705,11896.453957688826,0.00022452095702536987
8604,48.87223067918211,1.156888091440811,35.12984753012111,40.07932150312346,1,67.208,35.63074239020936,86.49750986945344,67.06948609904788,194,28857360,39.789691994777506,29166.666789531882,29741.802145411202,29510.237654320987,23,2,214.674292810308,3022.5720814916203,0.00011622501162250116,0.022547652254765224,241.4768658416787,0.00779515180137702,0.007811250581125058,8597.54520303272,0.0002979324928902963
36859,24.11924327285633,1.5,100.0,100.0,2,123.718,69.58906708314733,75.76458304741843,85.48411615286557,88,55529148,38.64434142589853,29166.666789531882,29741.802145411202,28911.2551566081,23,2,368.59,36859.0,5.426083181855178e-05,0.0023874766000162783,529.6665344853617,0.002319219624864092,0.0033565207954637946,11269.607702679385,0.00020294940780793872
31519,37.22058058526783,1.5,100.0,100.0,1,113.038,57.33047748956553,97.15383903505015,57.0678621566052,97,55529148,38.64434142589853,29183.31803962461,29741.802145411202,28911.2551566081,23,2,315.19,31519.0,3.1726894888797235e-05,0.003077508804213332,549.7773850869572,0.0018105860641709826,0.0035863447444398617,11269.607702679385,0.00020294940780793872
34723,35.53452165760636,1.5,100.0,100.0,2,119.446,78.06370748407166,71.93054772303594,62.4638933183191,100,20060010,42.14086635244192,29183.31803962461,29741.802145411202,28911.2551566081,23,2,347.23,34723.0,5.759870978890073e-05,0.0028799354894450363,444.80336790415674,0.0017989198317633587,0.003439967744722518,7826.446573022493,0.0003901516785396664
47296,33.04995235099101,1.5,100.0,100.0,0,144.59199999999998,73.06541468704964,64.9734629375786,62.22562075970231,88,55695194,36.06262878769047,29053.46064814815,29741.802145411202,28911.2551566081,23,2,472.96,47296.0,0.0,0.0018606224627875508,647.3103615790865,0.0013156634971181983,0.0030571718538565627,14130.779260460964,0.0002537163127658908
15540,51.025353655868656,1.3077621603638865,48.75130245191836,78.00536897046757,1,81.08,60.85664303394615,86.46808370568823,53.41854396552949,99,9023348,43.66178943202065,29166.666789531882,29741.802145411202,28911.2551566081,23,2,199.217056532139,7575.952401028114,6.435006435006435e-05,0.006370656370656371,255.35420991479447,0.0034374867416685643,0.005217503217503218,6218.876407232386,0.0006891983338371063
23022,47.16356534591288,1.0053989083537085,84.74879119196598,100.0,1,96.044,20.19644863045731,72.90117817910237,67.27308865316394,112,9023348,43.66178943202065,29558.70374848851,29741.802145411202,28911.2551566081,23,2,230.22,19510.866708214406,4.3436712709582136e-05,0.0048649118234732,1139.9033771354043,0.002922121824913732,0.0041718356354791064,6218.876407232386,0.0006891983338371063
40715,22.78214988535327,1.5,100.0,100.0,6,131.43,39.40815653716108,96.38222143101363,61.70921479346441,84,52985940,37.53518869277331,29166.666789531882,29741.802145411202,28911.2551566081,23,2,407.15,40715.0,0.0001473658356870932,0.002063121699619305,1033.161750705253,0.0015156383346055363,0.003228048630725777,11896.453957688826,0.00022452095702536987
24140,41.77930175146355,1.2430454104132935,85.02013031282334,100.0,2,98.28,21.983000638260243,76.22727602008521,71.75985458175975,107,28857360,39.789691994777506,29183.31803962461,29741.802145411202,28911.2551566081,23,2,241.4,20523.859457515555,8.285004142502072e-05,0.004432477216238608,1098.1212436479493,0.002972653462376129,0.004071251035625518,8597.54520303272,0.0002979324928902963
28548,50.29883488405151,1.5,88.66332328301573,100.0,1,107.096,34.019488745977625,80.59413153844484,92.7434512391638,107,28857360,39.789691994777506,29053.46064814815,29741.802145411202,28911.2551566081,23,2,285.48,25311.605530835328,3.502872355331372e-05,0.003748073420204568,839.1660501769134,0.0032486847148368993,0.003751436177665686,8597.54520303272,0.0002979324928902963
9292,59.00305807374279,1.3795123097996744,29.36537375201592,49.626083513547165,0,68.584,30.936210207069266,83.82077639513737,99.89913168537367,201,25206571,40.14985524240038,29183.31803962461,29741.802145411202,28911.2551566081,23,2,187.2402442853147,2728.6305290373193,0.0,0.021631510977184677,300.3599968388072,0.010751090366484467,0.007380972879896685,9711.263364053892,0.0003852671338776659
17958,36.839358115082376,1.395444096954785,51.19085630216355,93.2256429214131,0,85.916,39.32088038090544,93.27910594995348,54.530150800267904,96,25206571,40.14985524240038,29558.70374848851,29741.802145411202,28911.2551566081,23,2,192.62940364099336,9192.853974742531,0.0,0.0053458068827263614,456.7039147150062,0.00303653807775186,0.004784274418086647,9711.263364053892,0.0003852671338776659
9395,43.47455052362882,1.1643649172531414,36.94561423918012,42.12179235067735,1,68.78999999999999,14.41409679033706,76.33144479350496,92.04742599024108,183,13895755,43.447576407426816,29558.70374848851,29741.802145411202,28911.2551566081,23,2,223.04369011137106,3471.0404577709724,0.00010643959552953698,0.01947844598190527,651.7924873585025,0.009797490791936252,0.007321979776476848,7085.2678637526205,0.0005098872183449276
43089,35.43804556607215,1.5,100.0,100.0,0,136.178,16.341608402329662,66.27125420564043,56.814453878093495,93,55529148,38.64434142589853,29166.666789531882,29741.802145411202,29697.560821484993,23,2,430.89,43089.0,0.0,0.0021583234700271532,2636.766157843877,0.0013185373036759612,0.00316038896238019,11269.607702679385,0.00020294940780793872
44466,35.58244360659381,1.5,100.0,100.0,1,138.93200000000002,33.0604316836782,75.55591322560558,65.31288382029521,87,55529148,38.64434142589853,29558.70374848851,29741.802145411202,29697.560821484993,23,2,444.66,44466.0,2.248909278999685e-05,0.0019565510727297263,1344.991512072502,0.001468827504616903,0.003124454639499843,11269.607702679385,0.00020294940780793872
29130,35.196530018485404,1.5,95.73487484649851,100.0,1,108.26,25.36717138709336,62.82231821061697,67.39286605700451,99,55695194,36.06262878769047,29558.70374848851,29741.802145411202,29697.560821484993,23,2,291.3,27887.569042785017,3.432887058015791e-05,0.0033985581874356333,1148.3345760348013,0.002313520976896825,0.003716443529007896,14130.779260460964,0.0002537163127658908
39832,43.65985332962196,1.5,100.0,100.0,3,129.664,12.128203075505445,87.79348458521252,96.73133662637892,96,52985940,37.53518869277331,29166.666789531882,29741.802145411202,29697.560821484993,23,2,398.32,39832.0,7.531632858003615e-05,0.002410122514561157,3284.245798987827,0.002428483044446147,0.0032552721430006023,11896.453957688826,0.00022452095702536987
25557,36.8056093819747,1.5,81.22040807777273,100.0,4,101.114,76.0075846979532,75.94636368270436,61.48982275893,95,52985940,37.53518869277331,29166.666789531882,29741.802145411202,29697.560821484993,23,2,255.57,20757.499692436377,0.00015651289274954024,0.0037171812028015806,336.24275921358435,0.0024059875086641625,0.003956411159369253,11896.453957688826,0.00022452095702536987
21102,52.69457310802903,1.3306443865407869,78.8732711878894,100.0,1,92.204,14.027099914045609,64.99191967944627,72.42845489153812,91,28857360,39.789691994777506,29558.70374848851,29741.802145411202,29697.560821484993,23,2,211.02,16643.837686068422,4.738887309259786e-05,0.004312387451426405,1504.3736858871416,0.0034323028571480486,0.004369443654629893,8597.54520303272,0.0002979324928902963
30738,39.99792675478998,1.5,99.254815364748,100.0,2,111.476,45.07826821317605,85.84760678132949,79.98272125232396,106,28857360,39.789691994777506,29166.666789531882,29741.802145411202,29697.560821484993,23,2,307.38,30508.945146816237,6.506604203266315e-05,0.003448500227731147,681.8806759531969,0.0026020795514452456,0.0036266510508165786,8597.54520303272,0.0002979324928902963
6552,42.21535286281615,1.1289688664453814,22.603971566436517,37.49680954398206,0,63.104,25.40279466982348,66.6720696148334,58.6519883069338,186,13895755,43.447576407426816,29166.666789531882,29741.802145411202,29697.560821484993,23,2,174.73486623748084,1481.0122170329207,0.0,0.028388278388278388,257.9243774222708,0.008951768667114439,0.009631257631257632,7085.2678637526205,0.0005098872183449276
23420,64.32963175468534,1.13162451398582,73.36943474082751,100.0,1,96.84,34.52389814815278,63.44715309712144,59.29671972411336,90,55529148,38.64434142589853,29166.666789531882,29741.802145411202,29530.3576,23,2,234.2,17183.121616301803,4.269854824935952e-05,0.003842869342442357,678.3706723817078,0.0025318838481688025,0.0041349274124679765,11269.607702679385,0.00020294940780793872
27215,39.16396258743897,1.5,93.37752513618112,100.0,1,104.43,61.1995363153003,70.90621052613713,78.59361272546771,92,55529148,38.64434142589853,29166.666789531882,29741.802145411202,29530.3576,23,2,272.15,25412.69346581169,3.6744442403086535e-05,0.003380488701083961,444.69291172057564,0.002887878476041437,0.003837222120154327,11269.607702679385,0.00020294940780793872
65770,50.62889819678176,1.5,100.0,100.0,1,181.54,62.56041465744056,77.88962832914036,81.69456949462011,99,55695194,36.06262878769047,29053.46064814815,29741.802145411202,29530.3576,23,2,657.7,65770.0,1.5204500532157519e-05,0.0015052455526835943,1051.3037734825452,0.0012421251253553309,0.002760225026607876,14130.779260460964,0.0002537163127658908
23708,31.186871656053995,1.1344024652395248,79.00145328291343,100.0,4,97.416,16.76350286759653,95.78662882577852,83.85579858907965,104,52985940,37.53518869277331,29053.46064814815,29741.802145411202,29530.3576,23,2,237.08,18729.664544313116,0.00016871941960519654,0.00438670490973511,1414.2628892811554,0.003537025417119945,0.0041089927450649565,11896.453957688826,0.00022452095702536987
43017,20.0,1.5,100.0,100.0,0,136.034,38.74817201730403,92.69784009301203,84.76744982541675,91,25206571,40.14985524240038,30163.217289719625,29741.802145411202,29530.3576,23,2,430.17,43017.0,0.0,0.0021154427319431852,1110.1684998401888,0.0019705569850388626,0.003162331171397354,9711.263364053892,0.0003852671338776659
53060,22.44531990307583,1.5,100.0,100.0,2,156.12,66.756692753773,62.76019356801608,54.72872431041581,95,55529148,38.64434142589853,29166.666789531882,29741.802145411202,28842.780526735834,23,2,530.6,53060.0,3.769317753486619e-05,0.001790425932906144,794.8266729705708,0.001031449760844625,0.002942329438371655,11269.607702679385,0.00020294940780793872
45182,40.57102446936141,1.5,100.0,100.0,2,140.364,72.65310014582387,73.28955463586465,78.92982348397732,92,55529148,38.64434142589853,29183.31803962461,29741.802145411202,28842.780526735834,23,2,451.82,45182.0,4.4265415430923817e-05,0.0020362091098224955,621.8867454976328,0.0017469307132038714,0.0031066353857730957,11269.607702679385,0.00020294940780793872
42613,36.41638128135651,1.5,100.0,100.0,2,135.226,27.59204425711286,64.85613999370986,51.767052230486286,93,55695194,36.06262878769047,29166.666789531882,29741.802145411202,28842.780526735834,23,2,426.13,42613.0,4.693403421491094e-05,0.0021824325909933586,1544.3944494621828,0.0012148183002953627,0.0031733508553727736,14130.779260460964,0.0002537163127658908
28383,22.962146738043806,1.5,100.0,100.0,2,106.766,70.25748825181208,76.86616027287354,66.95381709019564,103,9023348,43.66178943202065,29166.666789531882,29741.802145411202,28842.780526735834,23,2,283.83,28383.0,7.046471479406687e-05,0.0036289328118944437,403.9854071963347,0.002358940812817378,0.003761617869851672,6218.876407232386,0.0006891983338371063
14345,45.88309013284357,1.3405508821144232,42.52546626118827,72.7214120394749,1,78.69,75.249577211527,96.11914116518211,60.40669487094047,189,52985940,37.53518869277331,29166.666789531882,29741.802145411202,28842.780526735834,23,2,197.2596460615093,6100.278135167458,6.971070059254095e-05,0.01317532241199024,190.63230029420794,0.00421099301993311,0.005485535029627048,11896.453957688826,0.00022452095702536987
20940,56.85314676598738,1.252679037129243,78.747356510217,100.0,0,91.88,12.337339958028297,74.55333231360574,66.8814238538933,98,28857360,39.789691994777506,29183.31803962461,29741.802145411202,28842.780526735834,23,2,209.4,16489.69645323944,0.0,0.004680038204393506,1697.2864548790908,0.003193955293882201,0.004387774594078319,8597.54520303272,0.0002979324928902963
34266,40.67241706806904,1.5,100.0,100.0,0,118.532,32.809274627351655,77.93400428163444,59.35358076002855,89,28857360,39.789691994777506,29183.31803962461,29741.802145411202,28842.780526735834,23,2,342.66,34266.0,0.0,0.002597326796241172,1044.3998042990545,0.0017321420872009733,0.0034591723574388606,8597.54520303272,0.0002979324928902963
20505,60.98287560484038,1.1310719095849673,62.46179322494486,100.0,0,91.01,22.40058536542229,98.56903823507002,55.37942222999372,98,25206571,40.14985524240038,29558.70374848851,29741.802145411202,28842.780526735834,23,2,205.05,12807.790700774944,0.0,0.004779322116556938,915.3778647075745,0.0027007765047546315,0.0044384296513045604,9711.263364053892,0.0003852671338776659
22987,66.284677685016,1.1891949844025895,75.48637880243133,100.0,3,95.974,60.58346124919781,83.89932534923106,82.15088412070011,102,13895755,43.447576407426816,30163.217289719625,29741.802145411202,28842.780526735834,23,2,229.87,17352.05389531489,0.0001305085483099143,0.004437290642537086,379.42698429605446,0.0035737975429895206,0.004175142471831905,7085.2678637526205,0.0005098872183449276
14123,44.150926764646464,1.1703703117432307,53.09944083264197,68.34286470680833,0,78.246,27.58619672701235,84.64582505631677,90.74996949228,198,13895755,43.447576407426816,30163.217289719625,29741.802145411202,28842.780526735834,23,2,206.64922462041696,7499.234028794024,0.0,0.014019684203073002,511.95893873151374,0.006425686432930681,0.005540324293705303,7085.2678637526205,0.0005098872183449276
35179,30.25958859562276,1.5,100.0,100.0,4,120.358,73.56081392249504,63.67007551303383,66.54741973678634,90,55529148,38.64434142589853,29053.46064814815,29741.802145411202,29062.98372093023,23,2,351.79,35179.0,0.00011370419852753063,0.002558344466869439,478.23016255727146,0.001891680256311616,0.003421302481594133,11269.607702679385,0.00020294940780793872
49200,29.830717391378315,1.5,100.0,100.0,1,148.4,52.31490147732129,79.08452126709716,50.21375623302455,92,55529148,38.64434142589853,29166.666789531882,29741.802145411202,29062.98372093023,23,2,492.0,49200.0,2.032520325203252e-05,0.0018699186991869919,940.4586190672343,0.0010206048014842388,0.003016260162601626,11269.607702679385,0.00020294940780793872
25025,43.94657451692005,1.5,80.79055490157211,100.0,2,100.05,74.5678948804681,79.8584351380165,86.68062014158336,85,20060010,42.14086635244192,29166.666789531882,29741.802145411202,29062.98372093023,23,2,250.25,20217.83636411842,7.992007992007992e-05,0.0033966033966033966,335.6001941601668,0.003463761044618716,0.003998001998001998,7826.446573022493,0.0003901516785396664
45680,53.84969712415317,1.5,100.0,100.0,4,141.36,67.14367308329707,97.6699344892482,69.41364953981324,107,55695194,36.06262878769047,29166.666789531882,29741.802145411202,29062.98372093023,23,2,456.8,45680.0,8.756567425569177e-05,0.0023423817863397547,680.332157928422,0.0015195632561255086,0.0030945709281961476,14130.779260460964,0.0002537163127658908
